epoch,train_loss,val_loss,accuracy,recall,precision,f1,auroc,lr
28,0.044585945673229654,0.14504734164742758,0.9453924914675768,0.9485981308411215,0.9759615384615384,0.9620853080568721,0.9921033952442919,0.0001
29,0.04424270986516528,0.09328800409320272,0.9607508532423208,0.9672897196261683,0.9787234042553191,0.972972972972973,0.9951792263101857,0.0001
30,0.057131547430716294,0.08545942228198458,0.9658703071672355,0.9742990654205608,0.9788732394366197,0.9765807962529274,0.9950461374659884,0.0001
31,0.03391834838975167,0.11783632002262329,0.9539249146757679,0.9485981308411215,0.9878345498783455,0.9678188319427891,0.9940257896604756,0.0001
32,0.04882360437583102,0.09745718304440538,0.9641638225255973,0.9929906542056075,0.9593679458239278,0.9758897818599311,0.9955784928427778,0.0001
33,0.043197020001742865,0.08440304323458733,0.962457337883959,0.9579439252336449,0.9903381642512077,0.9738717339667459,0.9975896131550928,0.0001
34,0.02080291656892187,0.0610501882659888,0.9761092150170648,0.9766355140186916,0.990521327014218,0.9835294117647059,0.9976191884538034,1e-05
35,0.012649972084631315,0.06555387385725123,0.9778156996587031,0.9789719626168224,0.9905437352245863,0.9847238542890717,0.9975452502070272,1e-05
36,0.011217591114412598,0.06002708699187874,0.9778156996587031,0.9813084112149533,0.9882352941176471,0.984759671746776,0.997767064947356,1e-05
37,0.008422873596510477,0.06219957083655973,0.9761092150170648,0.9766355140186916,0.990521327014218,0.9835294117647059,0.997885366142198,1e-05
38,0.008878371748728495,0.06879059207123472,0.9778156996587031,0.9789719626168224,0.9905437352245863,0.9847238542890717,0.9973973737134745,1e-05
39,0.00949134275970947,0.0610757904667002,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9977966402460664,1e-05
40,0.0058758810725632535,0.06311587372935001,0.9778156996587031,0.9813084112149533,0.9882352941176471,0.984759671746776,0.9978705784928428,1e-05
41,0.0056873155179883676,0.06731912680645712,0.9744027303754266,0.9742990654205608,0.9904988123515439,0.9823321554770318,0.9979149414409085,1e-05
42,0.0033241458564048695,0.06012108375543034,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9979001537915533,1e-05
43,0.004122304042461659,0.07831155786405193,0.9761092150170648,0.9789719626168224,0.9882075471698113,0.9835680751173709,0.9971311960250799,1e-05
44,0.0026368053675998823,0.07738715833300921,0.9709897610921502,0.969626168224299,0.9904534606205251,0.9799291617473436,0.9976191884538035,1e-05
45,0.0025612874090883593,0.06786693875567527,0.9778156996587031,0.9813084112149533,0.9882352941176471,0.984759671746776,0.9974565243108955,1e-05
46,0.004294685444352794,0.06708785909814673,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9976635514018692,1e-05
47,0.00455994020743764,0.06693742421632291,0.9829351535836177,0.9813084112149533,0.995260663507109,0.9882352941176471,0.9976044008044482,1e-05
48,0.0027856093958959884,0.07313223892841536,0.9778156996587031,0.9789719626168224,0.9905437352245863,0.9847238542890717,0.9974417366615403,1.0000000000000002e-06
49,0.004799063153019935,0.07498214935592643,0.9761092150170648,0.9766355140186916,0.990521327014218,0.9835294117647059,0.9973973737134745,1.0000000000000002e-06
50,0.0035710420691792756,0.07221219936562956,0.9778156996587031,0.9789719626168224,0.9905437352245863,0.9847238542890717,0.9976191884538033,1.0000000000000002e-06
51,0.003613523208002546,0.060753890670400504,0.9795221843003413,0.985981308411215,0.985981308411215,0.985981308411215,0.9977818525967113,1.0000000000000002e-06
52,0.0018244089666176106,0.0607977179872387,0.9795221843003413,0.985981308411215,0.985981308411215,0.985981308411215,0.9977374896486455,1.0000000000000002e-06
53,0.0019105938603362087,0.06499617168206126,0.9795221843003413,0.985981308411215,0.985981308411215,0.985981308411215,0.9977227019992901,1.0000000000000002e-06
54,0.0015411306605861226,0.07117592608524366,0.9795221843003413,0.9813084112149533,0.9905660377358491,0.9859154929577465,0.997426949012185,1.0000000000000002e-06
55,0.0020523155006690603,0.06514445064899689,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9975748255057375,1.0000000000000002e-06
56,0.0021986619122402427,0.06759586084113375,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9976487637525139,1.0000000000000002e-06
57,0.003226548065050904,0.07066756162742581,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9975008872589612,1.0000000000000002e-06
58,0.003759786109903801,0.06779085936213712,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9975748255057376,1.0000000000000002e-06
59,0.0030195366325875684,0.0684442243199782,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9975748255057376,1.0000000000000002e-06
60,0.0023269765974007735,0.07661612676092028,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9972347095705667,1.0000000000000002e-06
61,0.002851375536142151,0.07045146848596379,0.9761092150170648,0.9789719626168224,0.9882075471698113,0.9835680751173709,0.9975748255057377,1.0000000000000002e-06
62,0.0016095185448375016,0.0686060128281413,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9975600378563823,1.0000000000000002e-06
63,0.0024850175917708996,0.08044820123912533,0.9744027303754266,0.9742990654205608,0.9904988123515439,0.9823321554770318,0.9973234354666982,1.0000000000000002e-06
64,0.0026331165018263786,0.07075373796689914,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9974565243108956,1.0000000000000002e-06
65,0.0019970442780334434,0.06988576994107781,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9975304625576717,1.0000000000000002e-06
66,0.0025036800097135103,0.07246973649118892,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9974121613628297,1.0000000000000002e-06
67,0.0017432887138263283,0.07836624365584026,0.9761092150170648,0.9813084112149533,0.9859154929577465,0.9836065573770492,0.9973382231160535,1.0000000000000002e-06
68,0.0023701300733925752,0.06587680869000931,0.9812286689419796,0.9883177570093458,0.986013986013986,0.9871645274212368,0.9978410031941323,1.0000000000000002e-06
69,0.001954140600557085,0.0736580973412552,0.9744027303754266,0.9766355140186916,0.9881796690307328,0.982373678025852,0.9975748255057376,1.0000000000000002e-06
70,0.0018122771197240433,0.07340469572371477,0.9744027303754266,0.9766355140186916,0.9881796690307328,0.982373678025852,0.9977227019992901,1.0000000000000002e-06
71,0.001436350997709363,0.06685636148488504,0.9778156996587031,0.985981308411215,0.9836829836829837,0.9848308051341891,0.9976931267005796,1.0000000000000002e-06
72,0.0014444025246361644,0.07291035141644693,0.9778156996587031,0.9813084112149533,0.9882352941176471,0.984759671746776,0.9975008872589614,1.0000000000000002e-06
73,0.0015171663077105948,0.06782348960668441,0.9761092150170648,0.9813084112149533,0.9859154929577465,0.9836065573770492,0.997707914349935,1.0000000000000002e-06
74,0.0017209371855237102,0.07606148619960466,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9974121613628297,1.0000000000000002e-06
75,0.0015976025251592935,0.07644231663480458,0.9778156996587031,0.9813084112149533,0.9882352941176471,0.984759671746776,0.9973234354666982,1.0000000000000002e-06
76,0.002093422330969016,0.07767668906275962,0.9778156996587031,0.9813084112149533,0.9882352941176471,0.984759671746776,0.9973825860641192,1.0000000000000002e-06
77,0.0017783389823981676,0.08463940825054077,0.9744027303754266,0.9742990654205608,0.9904988123515439,0.9823321554770318,0.9973825860641192,1.0000000000000002e-06
78,0.0012316571464426069,0.07281392919745057,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9975748255057376,1.0000000000000002e-06
79,0.0009247614246613944,0.07561805899564492,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9974417366615402,1.0000000000000002e-06
80,0.0016655305038143723,0.06952454290207391,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9976191884538033,1.0000000000000002e-06
81,0.0011576257679156508,0.07492888688823306,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.997367798414764,1.0000000000000002e-06
82,0.0016492983701621082,0.07622495722340014,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9975304625576719,1.0000000000000002e-06
83,0.0016117191335877697,0.07640224924542383,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9974417366615402,1.0000000000000002e-06
84,0.002092084556215651,0.07967494931830385,0.9761092150170648,0.9789719626168224,0.9882075471698113,0.9835680751173709,0.9973530107654087,1.0000000000000002e-06
85,0.0010736492393064343,0.08340969565703182,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.996968531882172,1.0000000000000002e-06
86,0.0012754373973885961,0.08235887311201415,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9970128948302378,1.0000000000000002e-06
87,0.0012432266691749132,0.07802135141050573,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9972790725186325,1.0000000000000002e-06
88,0.0009210354087492638,0.07757547750952654,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9972938601679876,1.0000000000000002e-06
89,0.000796780111795126,0.08052532947188662,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9972199219212114,1.0000000000000002e-06
90,0.0013533224398479021,0.08124704174130719,0.9761092150170648,0.9813084112149533,0.9859154929577465,0.9836065573770492,0.997249497219922,1.0000000000000002e-06
91,0.001117378731780293,0.07430250937960306,0.9795221843003413,0.9836448598130841,0.9882629107981221,0.9859484777517564,0.9974565243108955,1.0000000000000002e-06
92,0.0014012856043602421,0.09053691449727003,0.9761092150170648,0.9766355140186916,0.990521327014218,0.9835294117647059,0.9971311960250797,1.0000000000000002e-06
93,0.0010570869008122913,0.08336239403292318,0.9812286689419796,0.9836448598130841,0.9905882352941177,0.9871043376318874,0.997249497219922,1.0000000000000002e-06
94,0.0009683896726697014,0.07789150033108745,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.997249497219922,1.0000000000000002e-06
95,0.000952290664216688,0.08634945666436353,0.9795221843003413,0.9813084112149533,0.9905660377358491,0.9859154929577465,0.9972347095705667,1.0000000000000002e-06
96,0.0013719678302602201,0.08281834002534752,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9970868330770141,1.0000000000000002e-06
97,0.001019524452258136,0.07592954914481995,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9973382231160535,1.0000000000000002e-06
98,0.0010566657491984286,0.0895033306272346,0.9778156996587031,0.9789719626168224,0.9905437352245863,0.9847238542890717,0.9971164083757247,1.0000000000000002e-06
99,0.0007902069665305655,0.08221371273568565,0.9778156996587031,0.9789719626168224,0.9905437352245863,0.9847238542890717,0.9972199219212114,1.0000000000000002e-06
100,0.0008402098514160828,0.07667737219994411,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9972051342718562,1.0000000000000002e-06
